anchor_id,benchmark_id,duration_ms,duration_ns,metadata,observed_at_utc,repetition_index,run_id,seed,session_id,session_mode,stage,warmup,workload_size
1,reviewer3_performance_final,54.31925,54319250,{},2026-08-01T14:08:09.375021Z,3,reviewer3_performance_final_n0010_r03_seed44,44,,all,chain_publication_total,False,10
1,reviewer3_performance_final,1.457125,1457125,{},2026-08-01T14:08:09.376546Z,3,reviewer3_performance_final_n0010_r03_seed44,44,,all,chain_anchor_database_update,False,10
1,reviewer3_performance_final,26.451417,26451417,{},2026-08-01T14:08:09.405204Z,3,reviewer3_performance_final_n0010_r03_seed44,44,,all,chain_read_verification,False,10
1,reviewer3_performance_final,27.823708,27823708,{},2026-08-01T14:08:13.210143Z,7,reviewer3_performance_final_n0500_r07_seed48,48,,all,chain_send_command,False,500
1,reviewer3_performance_final,21.088584,21088584,{},2026-08-01T14:08:13.231370Z,7,reviewer3_performance_final_n0500_r07_seed48,48,,all,chain_receipt_query,False,500
1,reviewer3_performance_final,51.217833,51217833,{},2026-08-01T14:08:13.233500Z,7,reviewer3_performance_final_n0500_r07_seed48,48,,all,chain_publication_total,False,500
1,reviewer3_performance_final,1.234875,1234875,{},2026-08-01T14:08:13.234780Z,7,reviewer3_performance_final_n0500_r07_seed48,48,,all,chain_anchor_database_update,False,500
1,reviewer3_performance_final,26.572167,26572167,{},2026-08-01T14:08:13.263579Z,7,reviewer3_performance_final_n0500_r07_seed48,48,,all,chain_read_verification,False,500
1,reviewer3_performance_final,28.727625,28727625,{},2026-08-01T14:08:17.484677Z,1,reviewer3_performance_final_n0500_r01_seed42,42,,all,chain_send_command,False,500
1,reviewer3_performance_final,22.022458,22022458,{},2026-08-01T14:08:17.506824Z,1,reviewer3_performance_final_n0500_r01_seed42,42,,all,chain_receipt_query,False,500
1,reviewer3_performance_final,53.185583,53185583,{},2026-08-01T14:08:17.509144Z,1,reviewer3_performance_final_n0500_r01_seed42,42,,all,chain_publication_total,False,500
1,reviewer3_performance_final,1.637292,1637292,{},2026-08-01T14:08:17.510831Z,1,reviewer3_performance_final_n0500_r01_seed42,42,,all,chain_anchor_database_update,False,500
1,reviewer3_performance_final,25.369708,25369708,{},2026-08-01T14:08:17.538333Z,1,reviewer3_performance_final_n0500_r01_seed42,42,,all,chain_read_verification,False,500
1,reviewer3_performance_final,27.4625,27462500,{},2026-08-01T14:08:21.509289Z,9,reviewer3_performance_final_n0500_r09_seed50,50,,all,chain_send_command,False,500
1,reviewer3_performance_final,22.503709,22503709,{},2026-08-01T14:08:21.531915Z,9,reviewer3_performance_final_n0500_r09_seed50,50,,all,chain_receipt_query,False,500
1,reviewer3_performance_final,52.393417,52393417,{},2026-08-01T14:08:21.534202Z,9,reviewer3_performance_final_n0500_r09_seed50,50,,all,chain_publication_total,False,500
1,reviewer3_performance_final,1.469959,1469959,{},2026-08-01T14:08:21.535712Z,9,reviewer3_performance_final_n0500_r09_seed50,50,,all,chain_anchor_database_update,False,500
1,reviewer3_performance_final,30.655708,30655708,{},2026-08-01T14:08:21.568618Z,9,reviewer3_performance_final_n0500_r09_seed50,50,,all,chain_read_verification,False,500
1,reviewer3_performance_final,30.469709,30469709,{},2026-08-01T14:08:22.188697Z,8,reviewer3_performance_final_n0010_r08_seed49,49,,all,chain_send_command,False,10
1,reviewer3_performance_final,21.885542,21885542,{},2026-08-01T14:08:22.210704Z,8,reviewer3_performance_final_n0010_r08_seed49,49,,all,chain_receipt_query,False,10
1,reviewer3_performance_final,54.277917,54277917,{},2026-08-01T14:08:22.212491Z,8,reviewer3_performance_final_n0010_r08_seed49,49,,all,chain_publication_total,False,10
1,reviewer3_performance_final,1.204667,1204667,{},2026-08-01T14:08:22.213723Z,8,reviewer3_performance_final_n0010_r08_seed49,49,,all,chain_anchor_database_update,False,10
1,reviewer3_performance_final,26.775709,26775709,{},2026-08-01T14:08:22.242630Z,8,reviewer3_performance_final_n0010_r08_seed49,49,,all,chain_read_verification,False,10
1,reviewer3_performance_final,27.524666,27524666,{},2026-08-01T14:08:23.184940Z,3,reviewer3_performance_final_n0100_r03_seed44,44,,all,chain_send_command,False,100
1,reviewer3_performance_final,21.437041,21437041,{},2026-08-01T14:08:23.206490Z,3,reviewer3_performance_final_n0100_r03_seed44,44,,all,chain_receipt_query,False,100
1,reviewer3_performance_final,51.209667,51209667,{},2026-08-01T14:08:23.208588Z,3,reviewer3_performance_final_n0100_r03_seed44,44,,all,chain_publication_total,False,100
1,reviewer3_performance_final,1.392625,1392625,{},2026-08-01T14:08:23.210032Z,3,reviewer3_performance_final_n0100_r03_seed44,44,,all,chain_anchor_database_update,False,100
1,reviewer3_performance_final,26.579833,26579833,{},2026-08-01T14:08:23.238835Z,3,reviewer3_performance_final_n0100_r03_seed44,44,,all,chain_read_verification,False,100
1,reviewer3_performance_final,28.645541,28645541,{},2026-08-01T14:08:23.759126Z,9,reviewer3_performance_final_n0050_r09_seed50,50,,all,chain_send_command,False,50
1,reviewer3_performance_final,21.121833,21121833,{},2026-08-01T14:08:23.780344Z,9,reviewer3_performance_final_n0050_r09_seed50,50,,all,chain_receipt_query,False,50
1,reviewer3_performance_final,51.861458,51861458,{},2026-08-01T14:08:23.782327Z,9,reviewer3_performance_final_n0050_r09_seed50,50,,all,chain_publication_total,False,50
1,reviewer3_performance_final,1.3075,1307500,{},2026-08-01T14:08:23.783672Z,9,reviewer3_performance_final_n0050_r09_seed50,50,,all,chain_anchor_database_update,False,50
1,reviewer3_performance_final,25.869542,25869542,{},2026-08-01T14:08:23.811763Z,9,reviewer3_performance_final_n0050_r09_seed50,50,,all,chain_read_verification,False,50
1,reviewer3_performance_final,26.659333,26659333,{},2026-08-01T14:08:24.314954Z,2,reviewer3_performance_final_n0050_r02_seed43,43,,all,chain_send_command,False,50
1,reviewer3_performance_final,20.425,20425000,{},2026-08-01T14:08:24.335482Z,2,reviewer3_performance_final_n0050_r02_seed43,43,,all,chain_receipt_query,False,50
1,reviewer3_performance_final,49.039208,49039208,{},2026-08-01T14:08:24.337319Z,2,reviewer3_performance_final_n0050_r02_seed43,43,,all,chain_publication_total,False,50
1,reviewer3_performance_final,1.505917,1505917,{},2026-08-01T14:08:24.338865Z,2,reviewer3_performance_final_n0050_r02_seed43,43,,all,chain_anchor_database_update,False,50
1,reviewer3_performance_final,25.937125,25937125,{},2026-08-01T14:08:24.367275Z,2,reviewer3_performance_final_n0050_r02_seed43,43,,all,chain_read_verification,False,50
1,reviewer3_performance_final,27.475167,27475167,{},2026-08-01T14:08:25.208744Z,9,reviewer3_performance_final_n0100_r09_seed50,50,,all,chain_send_command,False,100
1,reviewer3_performance_final,22.019167,22019167,{},2026-08-01T14:08:25.230873Z,9,reviewer3_performance_final_n0100_r09_seed50,50,,all,chain_receipt_query,False,100
1,reviewer3_performance_final,51.774667,51774667,{},2026-08-01T14:08:25.233029Z,9,reviewer3_performance_final_n0100_r09_seed50,50,,all,chain_publication_total,False,100
1,reviewer3_performance_final,1.429792,1429792,{},2026-08-01T14:08:25.234513Z,9,reviewer3_performance_final_n0100_r09_seed50,50,,all,chain_anchor_database_update,False,100
1,reviewer3_performance_final,25.704542,25704542,{},2026-08-01T14:08:25.262593Z,9,reviewer3_performance_final_n0100_r09_seed50,50,,all,chain_read_verification,False,100
1,reviewer3_performance_final,30.881292,30881292,{},2026-08-01T14:08:25.788394Z,1,reviewer3_performance_final_n0050_r01_seed42,42,,all,chain_send_command,False,50
1,reviewer3_performance_final,22.100208,22100208,{},2026-08-01T14:08:25.810616Z,1,reviewer3_performance_final_n0050_r01_seed42,42,,all,chain_receipt_query,False,50
1,reviewer3_performance_final,55.13375,55133750,{},2026-08-01T14:08:25.812612Z,1,reviewer3_performance_final_n0050_r01_seed42,42,,all,chain_publication_total,False,50
1,reviewer3_performance_final,1.437458,1437458,{},2026-08-01T14:08:25.814093Z,1,reviewer3_performance_final_n0050_r01_seed42,42,,all,chain_anchor_database_update,False,50
1,reviewer3_performance_final,26.683417,26683417,{},2026-08-01T14:08:25.843127Z,1,reviewer3_performance_final_n0050_r01_seed42,42,,all,chain_read_verification,False,50
1,reviewer3_performance_final,27.831542,27831542,{},2026-08-01T14:08:26.065193Z,5,reviewer3_performance_final_n0010_r05_seed46,46,,all,chain_send_command,False,10
1,reviewer3_performance_final,21.894,21894000,{},2026-08-01T14:08:26.087188Z,5,reviewer3_performance_final_n0010_r05_seed46,46,,all,chain_receipt_query,False,10
1,reviewer3_performance_final,51.918875,51918875,{},2026-08-01T14:08:26.089266Z,5,reviewer3_performance_final_n0010_r05_seed46,46,,all,chain_publication_total,False,10
1,reviewer3_performance_final,1.4815,1481500,{},2026-08-01T14:08:26.090789Z,5,reviewer3_performance_final_n0010_r05_seed46,46,,all,chain_anchor_database_update,False,10
1,reviewer3_performance_final,25.840583,25840583,{},2026-08-01T14:08:26.119025Z,5,reviewer3_performance_final_n0010_r05_seed46,46,,all,chain_read_verification,False,10
1,reviewer3_performance_final,29.592375,29592375,{},2026-08-01T14:08:26.308914Z,2,reviewer3_performance_final_n0010_r02_seed43,43,,all,chain_send_command,False,10
1,reviewer3_performance_final,21.484334,21484334,{},2026-08-01T14:08:26.330514Z,2,reviewer3_performance_final_n0010_r02_seed43,43,,all,chain_receipt_query,False,10
1,reviewer3_performance_final,53.25125,53251250,{},2026-08-01T14:08:26.332560Z,2,reviewer3_performance_final_n0010_r02_seed43,43,,all,chain_publication_total,False,10
1,reviewer3_performance_final,1.54625,1546250,{},2026-08-01T14:08:26.334146Z,2,reviewer3_performance_final_n0010_r02_seed43,43,,all,chain_anchor_database_update,False,10
1,reviewer3_performance_final,26.404083,26404083,{},2026-08-01T14:08:26.362774Z,2,reviewer3_performance_final_n0010_r02_seed43,43,,all,chain_read_verification,False,10
1,reviewer3_performance_final,27.151916,27151916,{},2026-08-01T14:08:27.170989Z,4,reviewer3_performance_final_n0100_r04_seed45,45,,all,chain_send_command,False,100
1,reviewer3_performance_final,21.045959,21045959,{},2026-08-01T14:08:27.192136Z,4,reviewer3_performance_final_n0100_r04_seed45,45,,all,chain_receipt_query,False,100
1,reviewer3_performance_final,50.234834,50234834,{},2026-08-01T14:08:27.194053Z,4,reviewer3_performance_final_n0100_r04_seed45,45,,all,chain_publication_total,False,100
1,reviewer3_performance_final,1.435709,1435709,{},2026-08-01T14:08:27.195523Z,4,reviewer3_performance_final_n0100_r04_seed45,45,,all,chain_anchor_database_update,False,100
1,reviewer3_performance_final,26.740833,26740833,{},2026-08-01T14:08:27.224906Z,4,reviewer3_performance_final_n0100_r04_seed45,45,,all,chain_read_verification,False,100
1,reviewer3_performance_final,31.513708,31513708,{},2026-08-01T14:08:27.749569Z,3,reviewer3_performance_final_n0050_r03_seed44,44,,all,chain_send_command,False,50
1,reviewer3_performance_final,21.837542,21837542,{},2026-08-01T14:08:27.771505Z,3,reviewer3_performance_final_n0050_r03_seed44,44,,all,chain_receipt_query,False,50
1,reviewer3_performance_final,55.676625,55676625,{},2026-08-01T14:08:27.773719Z,3,reviewer3_performance_final_n0050_r03_seed44,44,,all,chain_publication_total,False,50
1,reviewer3_performance_final,0.947708,947708,{},2026-08-01T14:08:27.774708Z,3,reviewer3_performance_final_n0050_r03_seed44,44,,all,chain_anchor_database_update,False,50
1,reviewer3_performance_final,26.610542,26610542,{},2026-08-01T14:08:27.803575Z,3,reviewer3_performance_final_n0050_r03_seed44,44,,all,chain_read_verification,False,50
1,reviewer3_performance_final,30.172416,30172416,{},2026-08-01T14:08:36.084526Z,7,reviewer3_performance_final_n1000_r07_seed48,48,,all,chain_send_command,False,1000
1,reviewer3_performance_final,22.60325,22603250,{},2026-08-01T14:08:36.107251Z,7,reviewer3_performance_final_n1000_r07_seed48,48,,all,chain_receipt_query,False,1000
1,reviewer3_performance_final,55.364,55364000,{},2026-08-01T14:08:36.109697Z,7,reviewer3_performance_final_n1000_r07_seed48,48,,all,chain_publication_total,False,1000
1,reviewer3_performance_final,1.319584,1319584,{},2026-08-01T14:08:36.111058Z,7,reviewer3_performance_final_n1000_r07_seed48,48,,all,chain_anchor_database_update,False,1000
1,reviewer3_performance_final,26.391417,26391417,{},2026-08-01T14:08:36.139839Z,7,reviewer3_performance_final_n1000_r07_seed48,48,,all,chain_read_verification,False,1000
1,reviewer3_performance_final,29.206667,29206667,{},2026-08-01T14:08:37.550965Z,5,reviewer3_performance_final_n0050_r05_seed46,46,,all,chain_send_command,False,50
1,reviewer3_performance_final,21.283083,21283083,{},2026-08-01T14:08:37.572380Z,5,reviewer3_performance_final_n0050_r05_seed46,46,,all,chain_receipt_query,False,50
1,reviewer3_performance_final,52.948542,52948542,{},2026-08-01T14:08:37.574663Z,5,reviewer3_performance_final_n0050_r05_seed46,46,,all,chain_publication_total,False,50
1,reviewer3_performance_final,1.447125,1447125,{},2026-08-01T14:08:37.576155Z,5,reviewer3_performance_final_n0050_r05_seed46,46,,all,chain_anchor_database_update,False,50
1,reviewer3_performance_final,26.163083,26163083,{},2026-08-01T14:08:37.604527Z,5,reviewer3_performance_final_n0050_r05_seed46,46,,all,chain_read_verification,False,50
1,reviewer3_performance_final,28.942333,28942333,{},2026-08-01T14:08:37.832409Z,7,reviewer3_performance_final_n0010_r07_seed48,48,,all,chain_send_command,False,10
1,reviewer3_performance_final,21.505041,21505041,{},2026-08-01T14:08:37.854063Z,7,reviewer3_performance_final_n0010_r07_seed48,48,,all,chain_receipt_query,False,10
1,reviewer3_performance_final,52.490792,52490792,{},2026-08-01T14:08:37.855905Z,7,reviewer3_performance_final_n0010_r07_seed48,48,,all,chain_publication_total,False,10
1,reviewer3_performance_final,1.333083,1333083,{},2026-08-01T14:08:37.857269Z,7,reviewer3_performance_final_n0010_r07_seed48,48,,all,chain_anchor_database_update,False,10
1,reviewer3_performance_final,25.780375,25780375,{},2026-08-01T14:08:37.885214Z,7,reviewer3_performance_final_n0010_r07_seed48,48,,all,chain_read_verification,False,10
1,reviewer3_performance_final,27.949375,27949375,{},2026-08-01T14:08:38.084304Z,10,reviewer3_performance_final_n0010_r10_seed51,51,,all,chain_send_command,False,10
1,reviewer3_performance_final,36.476291,36476291,{},2026-08-01T14:08:38.120887Z,10,reviewer3_performance_final_n0010_r10_seed51,51,,all,chain_receipt_query,False,10
1,reviewer3_performance_final,72.945084,72945084,{},2026-08-01T14:08:38.129286Z,10,reviewer3_performance_final_n0010_r10_seed51,51,,all,chain_publication_total,False,10
1,reviewer3_performance_final,2.226792,2226792,{},2026-08-01T14:08:38.131620Z,10,reviewer3_performance_final_n0010_r10_seed51,51,,all,chain_anchor_database_update,False,10
1,reviewer3_performance_final,28.2575,28257500,{},2026-08-01T14:08:38.162602Z,10,reviewer3_performance_final_n0010_r10_seed51,51,,all,chain_read_verification,False,10
1,reviewer3_performance_final,30.948375,30948375,{},2026-08-01T14:08:46.589238Z,8,reviewer3_performance_final_n1000_r08_seed49,49,,all,chain_send_command,False,1000
1,reviewer3_performance_final,22.681084,22681084,{},2026-08-01T14:08:46.612035Z,8,reviewer3_performance_final_n1000_r08_seed49,49,,all,chain_receipt_query,False,1000
1,reviewer3_performance_final,55.900041,55900041,{},2026-08-01T14:08:46.614174Z,8,reviewer3_performance_final_n1000_r08_seed49,49,,all,chain_publication_total,False,1000
1,reviewer3_performance_final,1.456792,1456792,{},2026-08-01T14:08:46.615671Z,8,reviewer3_performance_final_n1000_r08_seed49,49,,all,chain_anchor_database_update,False,1000
1,reviewer3_performance_final,27.038625,27038625,{},2026-08-01T14:08:46.645599Z,8,reviewer3_performance_final_n1000_r08_seed49,49,,all,chain_read_verification,False,1000
1,reviewer3_performance_final,28.824458,28824458,{},2026-08-01T14:08:51.462067Z,5,reviewer3_performance_final_n0500_r05_seed46,46,,all,chain_send_command,False,500
1,reviewer3_performance_final,21.313209,21313209,{},2026-08-01T14:08:51.483548Z,5,reviewer3_performance_final_n0500_r05_seed46,46,,all,chain_receipt_query,False,500
1,reviewer3_performance_final,52.676333,52676333,{},2026-08-01T14:08:51.485899Z,5,reviewer3_performance_final_n0500_r05_seed46,46,,all,chain_publication_total,False,500
1,reviewer3_performance_final,1.083167,1083167,{},2026-08-01T14:08:51.487028Z,5,reviewer3_performance_final_n0500_r05_seed46,46,,all,chain_anchor_database_update,False,500
1,reviewer3_performance_final,26.153,26153000,{},2026-08-01T14:08:51.515099Z,5,reviewer3_performance_final_n0500_r05_seed46,46,,all,chain_read_verification,False,500
1,reviewer3_performance_final,32.698291,32698291,{},2026-08-01T14:08:52.510193Z,8,reviewer3_performance_final_n0050_r08_seed49,49,,all,chain_send_command,False,50
1,reviewer3_performance_final,25.521167,25521167,{},2026-08-01T14:08:52.535856Z,8,reviewer3_performance_final_n0050_r08_seed49,49,,all,chain_receipt_query,False,50
1,reviewer3_performance_final,60.809875,60809875,{},2026-08-01T14:08:52.538267Z,8,reviewer3_performance_final_n0050_r08_seed49,49,,all,chain_publication_total,False,50
1,reviewer3_performance_final,1.352625,1352625,{},2026-08-01T14:08:52.539673Z,8,reviewer3_performance_final_n0050_r08_seed49,49,,all,chain_anchor_database_update,False,50
1,reviewer3_performance_final,27.114625,27114625,{},2026-08-01T14:08:52.569005Z,8,reviewer3_performance_final_n0050_r08_seed49,49,,all,chain_read_verification,False,50
1,reviewer3_performance_final,29.424625,29424625,{},2026-08-01T14:09:00.637354Z,3,reviewer3_performance_final_n1000_r03_seed44,44,,all,chain_send_command,False,1000
1,reviewer3_performance_final,21.713375,21713375,{},2026-08-01T14:09:00.659173Z,3,reviewer3_performance_final_n1000_r03_seed44,44,,all,chain_receipt_query,False,1000
1,reviewer3_performance_final,53.602541,53602541,{},2026-08-01T14:09:00.661517Z,3,reviewer3_performance_final_n1000_r03_seed44,44,,all,chain_publication_total,False,1000
1,reviewer3_performance_final,1.36425,1364250,{},2026-08-01T14:09:00.662925Z,3,reviewer3_performance_final_n1000_r03_seed44,44,,all,chain_anchor_database_update,False,1000
1,reviewer3_performance_final,26.532291,26532291,{},2026-08-01T14:09:00.691658Z,3,reviewer3_performance_final_n1000_r03_seed44,44,,all,chain_read_verification,False,1000
1,reviewer3_performance_final,27.699541,27699541,{},2026-08-01T14:09:10.123562Z,6,reviewer3_performance_final_n1000_r06_seed47,47,,all,chain_send_command,False,1000
1,reviewer3_performance_final,21.130584,21130584,{},2026-08-01T14:09:10.144788Z,6,reviewer3_performance_final_n1000_r06_seed47,47,,all,chain_receipt_query,False,1000
1,reviewer3_performance_final,50.837584,50837584,{},2026-08-01T14:09:10.146684Z,6,reviewer3_performance_final_n1000_r06_seed47,47,,all,chain_publication_total,False,1000
1,reviewer3_performance_final,1.358708,1358708,{},2026-08-01T14:09:10.148078Z,6,reviewer3_performance_final_n1000_r06_seed47,47,,all,chain_anchor_database_update,False,1000
1,reviewer3_performance_final,25.789625,25789625,{},2026-08-01T14:09:10.176171Z,6,reviewer3_performance_final_n1000_r06_seed47,47,,all,chain_read_verification,False,1000
1,reviewer3_performance_final,28.231791,28231791,{},2026-08-01T14:09:15.107565Z,6,reviewer3_performance_final_n0500_r06_seed47,47,,all,chain_send_command,False,500
1,reviewer3_performance_final,21.573916,21573916,{},2026-08-01T14:09:15.129282Z,6,reviewer3_performance_final_n0500_r06_seed47,47,,all,chain_receipt_query,False,500
1,reviewer3_performance_final,52.106791,52106791,{},2026-08-01T14:09:15.131404Z,6,reviewer3_performance_final_n0500_r06_seed47,47,,all,chain_publication_total,False,500
1,reviewer3_performance_final,1.443875,1443875,{},2026-08-01T14:09:15.132892Z,6,reviewer3_performance_final_n0500_r06_seed47,47,,all,chain_anchor_database_update,False,500
1,reviewer3_performance_final,25.852875,25852875,{},2026-08-01T14:09:15.161014Z,6,reviewer3_performance_final_n0500_r06_seed47,47,,all,chain_read_verification,False,500
