ci95_high,ci95_high_for_run_mean,ci95_low,ci95_low_for_run_mean,maximum,mean,median,minimum,n,n_observations,n_runs,p50,p95,p99,sample_sd,stage,workload_size
22.498087760922733,22.498087760922733,19.173883239077266,19.173883239077266,26.012043999999985,20.8359855,19.917123499999995,18.310887000000008,10,5000,10,0.036334,0.08700625000000002,0.11429324000000003,2.3234589149344242,receipt_energy_pricing_assembly,500
3735.5402055063505,3735.5402055063505,3462.292010893648,3462.292010893648,3970.8034099999986,3598.916108199999,3609.5201625000004,3268.777961,10,5000,10,6.6927705,10.695346150000002,13.839314080000003,190.9873323348231,receipt_pipeline_total,500
8.093203495415715,8.093203495415715,7.095669304584283,7.095669304584283,8.654710000000003,7.594436399999999,7.299981999999998,6.800789000000002,10,5000,10,0.013209,0.031752100000000005,0.041708010000000004,0.6972283725047326,receipt_schema_validation,500
110.7801716301801,110.7801716301801,95.94996896981989,95.94996896981989,120.874582,103.3650703,99.56774699999998,90.48675499999999,10,5000,10,0.1705,0.4758024,0.7088307400000008,10.365597650522664,receipt_validation,500
20.5182238390803,20.5182238390803,18.802325960919703,18.802325960919703,22.355333,19.6602749,19.3952915,18.142,10,10,10,19.3952915,21.55585175,22.195436750000002,1.1993300038939754,synthetic_session_generation,500
134.33571339375754,134.33571339375754,95.25809500624244,95.25809500624244,175.355459,114.7969042,103.369729,94.083667,10,10,10,103.369729,166.36284619999998,173.55693644,27.313373837320782,batch_anchor_persistence,1000
153.83415181982542,153.83415181982542,113.88372298017457,113.88372298017457,194.923291,133.8589374,121.63968700000001,112.418209,10,10,10,121.63968700000001,186.56879755,193.25239231,27.923426321377,batch_anchor_total,1000
0.00241211083917078,0.00241211083917078,0.00207128916082922,0.00207128916082922,0.002667,0.0022417,0.0022500000000000003,0.001916,10,10,10,0.0022500000000000003,0.0025733999999999996,0.0026482800000000003,0.00023821794409508473,batch_context_and_leaf_construction,1000
5.567816641740144,5.567816641740144,5.064758358259855,5.064758358259855,6.038333,5.3162875,5.2637915,4.969625,10,10,10,5.2637915,5.89768955,6.01020431,0.3516135201076603,batch_eligibility_query,1000
8.288437400281484,8.288437400281484,7.588853599718516,7.588853599718516,8.697333,7.9386455,7.8326875000000005,7.302583,10,10,10,7.8326875000000005,8.663695500000001,8.6906055,0.4889753947086706,batch_membership_load,1000
12.548207106136456,12.548207106136456,10.820667893863543,10.820667893863543,13.404083,11.6844375,11.4635005,9.824916,10,10,10,11.4635005,13.39639565,13.40254553,1.2074667359594218,batch_merkle_construction,1000
11.452846458024132,11.452846458024132,10.82056194197587,10.82056194197587,11.939,11.1367042,11.081312,10.526667,10,10,10,11.081312,11.8783625,11.9268725,0.4419364349976137,batch_merkle_recomputation,1000
170.2206131957634,170.2206131957634,146.54140340423658,146.54140340423658,200.582833,158.3810083,151.3004585,148.072125,10,10,10,151.3004585,188.49772704999998,198.16581181,16.55062759441226,batch_snapshot_audit,1000
